,Default,checkingstatus1,duration,history,purpose,amount,savings,employ,status,others,residence,property,age,otherplans,housing,cards,job,liable,foreign
629,0,3,-0.9832997183666294,2,6,0.19741379253549682,4,4,2,0,4,0,2.4745590761201623,2,1,-0.6983868084555068,1,1.0,0
630,0,0,0.25103596496548986,2,3,0.13743130897400668,0,2,1,0,4,2,-0.6663715758510977,2,1,-0.6983868084555068,2,1.0,0
631,1,0,-0.24269830836735784,1,2,-0.5973541146542476,0,2,2,0,3,2,0.7295976028027957,0,1,-0.6983868084555068,2,1.0,0
632,0,1,-0.4895654450337817,2,3,-0.6353662699344943,4,1,2,0,1,1,-1.1026119441804394,2,1,-0.6983868084555068,2,1.0,0
633,1,3,-0.9832997183666294,2,2,-0.4484441118591529,0,1,1,1,2,2,-1.4516042388439128,2,0,1.0342230879313794,2,1.0,0
634,1,1,0.25103596496548986,2,0,-0.66640371782387,0,1,1,0,4,2,-0.9281157968487027,2,1,-0.6983868084555068,1,1.0,0
635,0,3,-0.7364325817002055,2,6,-0.6531517737812153,0,4,2,0,4,1,0.9913418238004007,0,1,2.7668329843182655,2,2.0,0
636,0,3,0.25103596496548986,2,3,-0.6590802750634556,2,3,1,0,1,2,-0.6663715758510977,2,1,-0.6983868084555068,2,1.0,0
637,0,3,3.2134416049625765,3,3,4.31981459590977,0,3,2,0,4,2,-1.2771080915121762,2,1,1.0342230879313794,2,1.0,0
638,0,3,-0.7364325817002055,2,3,-0.6182782368268605,0,1,1,0,3,2,-0.14288313385588772,2,1,-0.6983868084555068,2,2.0,0
639,1,0,1.732238784964033,3,3,0.3850334213499253,0,3,2,0,2,1,-0.8408677231828344,0,1,1.0342230879313794,2,2.0,0
640,1,0,-0.24269830836735784,2,6,-0.8773886163977161,0,0,1,0,1,0,-0.753619649516966,2,1,-0.6983868084555068,0,1.0,0
641,0,1,-0.4895654450337817,2,5,-0.6827942801924167,0,4,2,0,4,2,0.20610916080758565,2,1,1.0342230879313794,1,1.0,0
642,1,3,-0.4895654450337817,2,6,0.4732634698444428,1,2,2,0,2,1,0.3806053081393223,2,1,-0.6983868084555068,3,1.0,0
643,0,3,0.25103596496548986,4,3,-0.4934309745302705,0,3,3,2,2,2,-0.23013120752175603,2,1,1.0342230879313794,2,1.0,0
644,0,0,-0.24269830836735784,4,3,-0.48331764881350764,0,3,3,0,1,1,-0.3173792811876244,2,1,1.0342230879313794,3,1.0,0
645,1,3,1.2385045116311852,3,9,1.6439681054021313,4,1,2,0,4,2,-0.753619649516966,2,0,1.0342230879313794,2,1.0,0
646,0,0,0.7447702382983376,0,2,0.4593140550627009,0,2,0,2,2,0,-0.3173792811876244,2,1,1.0342230879313794,2,1.0,0
647,1,3,-0.7364325817002055,2,0,-0.65559292136802,2,2,1,0,2,1,-0.8408677231828344,2,1,-0.6983868084555068,2,1.0,0
648,1,2,0.25103596496548986,2,0,-0.8086877485976374,0,3,2,0,3,3,0.20610916080758565,0,2,-0.6983868084555068,2,2.0,0
649,1,0,-0.7364325817002055,2,6,-0.9004051507875903,0,2,2,0,4,2,0.3806053081393223,2,0,-0.6983868084555068,1,2.0,0
650,0,0,2.225973058296881,2,6,1.4682054791521835,0,3,2,0,1,3,1.2530860447980057,2,2,-0.6983868084555068,3,1.0,0
651,1,1,-0.7364325817002055,2,2,-0.46867076329267865,0,2,2,0,2,1,0.11886108714171731,2,1,-0.6983868084555068,1,1.0,0
652,1,0,0.25103596496548986,2,0,-0.3358025874965871,0,4,2,1,1,0,0.816845676468664,2,1,-0.6983868084555068,2,1.0,0
653,1,1,1.2385045116311852,3,0,1.6809340545737474,1,4,2,0,4,2,0.555101455471059,2,1,4.499442880705152,3,1.0,0
654,0,3,0.25103596496548986,4,1,-0.32080696660621455,0,3,2,0,3,2,-0.05563506019001937,2,1,1.0342230879313794,2,1.0,0
655,0,0,-0.5718544905892563,2,0,0.246585479641137,0,0,2,0,4,3,-1.1898600178463077,2,2,-0.6983868084555068,2,1.0,0
656,1,1,-0.7364325817002055,2,0,-0.8292631354007066,0,4,2,0,4,2,0.46785338180519065,0,1,-0.6983868084555068,1,2.0,0
657,0,3,2.225973058296881,2,3,2.4258328039187647,4,3,2,0,3,2,0.11886108714171731,1,1,-0.6983868084555068,2,1.0,0
658,0,1,0.7447702382983376,0,9,0.33307185128793676,0,2,1,0,1,2,-0.6663715758510977,2,1,1.0342230879313794,2,1.0,0
659,0,1,-0.24269830836735784,4,2,1.0793655421111281,0,4,2,0,1,3,0.46785338180519065,2,1,-0.6983868084555068,2,1.0,0
660,0,2,-0.7364325817002055,2,3,-0.6866303692573957,0,2,3,0,4,0,-1.1026119441804394,2,0,-0.6983868084555068,2,1.0,0
661,1,0,-0.7364325817002055,2,0,-0.8250783109661841,4,2,3,0,2,2,-1.1026119441804394,2,1,-0.6983868084555068,2,1.0,0
662,0,3,0.004168828299066009,2,2,-0.35742418040828705,0,4,2,0,2,0,1.2530860447980057,2,1,1.0342230879313794,2,1.0,0
663,0,1,-1.2301668550330533,3,2,-0.772768005534652,0,0,2,0,1,1,-0.05563506019001937,1,1,1.0342230879313794,3,1.0,0
664,0,2,-1.2301668550330533,4,6,-0.7738142116432826,0,2,1,0,4,1,1.2530860447980057,2,1,-0.6983868084555068,1,1.0,0
665,0,3,0.25103596496548986,4,10,1.0629749797425814,0,0,2,1,2,3,-0.753619649516966,0,1,1.0342230879313794,3,1.0,0
666,0,1,0.7447702382983376,1,2,0.0802387083688649,3,2,2,0,2,2,-0.14288313385588772,1,1,-0.6983868084555068,2,2.0,0
667,0,3,2.225973058296881,1,9,0.11964580512728576,0,2,1,0,1,0,-0.753619649516966,1,1,-0.6983868084555068,2,1.0,0
668,1,0,-0.7364325817002055,4,0,0.5499852511440232,0,4,2,1,4,1,0.6423495291369273,2,0,1.0342230879313794,2,1.0,0
669,0,2,0.7447702382983376,4,3,-0.08680553364249428,0,4,2,0,4,1,0.9913418238004007,2,1,-0.6983868084555068,2,1.0,0
670,0,3,0.25103596496548986,4,9,0.3044755509853659,1,2,2,0,3,1,-0.753619649516966,2,1,1.0342230879313794,1,1.0,0
671,0,3,1.2385045116311852,2,9,0.8634983483636723,1,3,2,0,2,2,-0.4046273548534927,2,1,1.0342230879313794,2,1.0,0
672,0,3,3.2134416049625765,2,0,2.476050697133035,0,4,2,0,4,1,0.555101455471059,2,1,-0.6983868084555068,3,1.0,0
673,0,3,-1.2301668550330533,4,0,-0.41357057490479815,2,2,3,0,2,2,-1.015363870514571,2,1,-0.6983868084555068,2,1.0,0
674,1,3,0.004168828299066009,3,9,-0.23920289013302448,2,1,2,0,2,0,0.46785338180519065,0,1,-0.6983868084555068,1,2.0,0
675,0,3,0.7447702382983376,4,3,0.4408310804768929,0,3,1,0,4,2,-0.8408677231828344,2,0,-0.6983868084555068,3,1.0,0
676,0,3,0.25103596496548986,4,2,0.6570470095938923,0,4,2,0,4,2,-0.23013120752175603,2,1,-0.6983868084555068,2,1.0,0
677,1,1,4.200910151628272,2,3,0.8122342490407708,1,2,3,0,2,2,-1.015363870514571,2,1,-0.6983868084555068,2,1.0,0
678,0,0,0.25103596496548986,2,3,-0.30755502256355977,0,4,2,0,4,0,2.4745590761201623,0,0,-0.6983868084555068,1,1.0,0
679,0,3,-0.24269830836735784,2,3,-0.6322276516086024,0,1,1,0,1,0,-0.8408677231828344,2,1,-0.6983868084555068,2,1.0,0
680,0,3,-1.2301668550330533,2,6,-0.6025851451974008,0,1,1,0,2,3,1.7765744867932158,2,1,-0.6983868084555068,2,1.0,0
681,0,3,-0.7364325817002055,2,3,-0.34417223636563227,4,2,2,0,4,3,0.11886108714171731,2,2,-0.6983868084555068,2,1.0,0
682,0,3,-0.4895654450337817,3,3,-0.6235092673700137,0,2,3,0,3,0,-0.23013120752175603,0,1,1.0342230879313794,2,1.0,0
683,0,3,0.25103596496548986,4,3,0.6406564472253455,0,1,3,0,3,3,0.9913418238004007,2,2,2.7668329843182655,2,1.0,0
684,0,1,1.2385045116311852,3,9,2.29854439403537,1,3,2,0,3,1,-0.4046273548534927,2,1,1.0342230879313794,1,2.0,0
685,0,3,3.2134416049625765,2,0,1.137255613455357,4,2,2,0,4,3,-0.14288313385588772,2,2,-0.6983868084555068,2,2.0,0
686,0,2,-0.9010106728111548,4,3,-0.6691936007802184,4,3,2,0,2,1,-0.753619649516966,2,1,1.0342230879313794,2,1.0,0
687,0,1,1.2385045116311852,3,0,-0.14085951592174412,1,4,2,0,3,3,-0.49187542851936106,2,2,-0.6983868084555068,2,1.0,0
688,0,3,-0.9832997183666294,2,3,-0.1788716712019908,1,4,2,1,4,2,-0.05563506019001937,2,1,-0.6983868084555068,2,1.0,0
689,0,0,-0.7364325817002055,2,0,0.13429269064811475,3,2,2,0,3,1,-0.4046273548534927,2,1,-0.6983868084555068,2,2.0,0
690,0,0,-0.4895654450337817,4,2,-0.798923158250418,0,2,0,0,3,1,-0.9281157968487027,2,1,1.0342230879313794,2,1.0,0
691,0,1,-0.4895654450337817,2,5,-0.22141738628630356,1,2,1,0,2,0,-0.9281157968487027,2,1,-0.6983868084555068,1,1.0,0
692,0,1,0.25103596496548986,2,3,-0.1290025133572635,1,1,2,0,1,2,-0.5791235021852293,2,1,-0.6983868084555068,2,1.0,0
693,0,0,-1.2301668550330533,4,0,0.5056958592119927,4,1,2,0,3,0,0.7295976028027957,2,1,1.0342230879313794,1,2.0,0
694,0,3,0.25103596496548986,2,3,-0.3424285595179145,0,3,2,0,2,2,-0.6663715758510977,2,1,-0.6983868084555068,2,1.0,0
695,0,3,-1.2301668550330533,2,1,-0.7079032267995522,2,2,2,0,4,1,1.2530860447980057,2,0,-0.6983868084555068,2,1.0,0
696,0,1,-0.7364325817002055,2,3,-0.7542850309488439,0,3,2,2,3,0,-0.5791235021852293,2,1,1.0342230879313794,2,1.0,1
697,0,3,-0.7364325817002055,4,0,-0.8160111913580519,0,0,1,0,2,1,0.20610916080758565,2,1,-0.6983868084555068,0,1.0,0
698,0,3,-0.24269830836735784,4,3,-0.5112164783769915,0,2,2,0,2,2,-1.015363870514571,2,1,1.0342230879313794,2,1.0,0
699,0,2,-0.4895654450337817,2,6,-0.47459926457491897,0,4,2,0,4,2,0.3806053081393223,2,0,-0.6983868084555068,3,1.0,0
700,1,3,-0.7364325817002055,2,2,-0.747310323557973,2,2,1,0,4,2,-0.5791235021852293,2,0,-0.6983868084555068,1,1.0,0
701,1,0,2.225973058296881,4,1,1.0689034810248217,0,4,2,0,4,3,0.9040937501345323,2,2,1.0342230879313794,2,1.0,0
702,0,2,0.25103596496548986,2,3,-0.658731539693912,1,4,1,0,2,3,0.9913418238004007,2,2,-0.6983868084555068,2,1.0,0
703,0,1,0.7447702382983376,3,9,-0.26605551358787766,1,4,2,0,2,1,0.46785338180519065,1,1,1.0342230879313794,2,1.0,0
704,0,1,0.4979031016319137,2,9,-0.25733712934928893,0,1,1,0,1,1,-0.3173792811876244,2,1,-0.6983868084555068,2,2.0,0
705,0,3,-0.4895654450337817,2,0,0.7177269638944695,2,4,1,0,4,3,-0.05563506019001937,2,2,-0.6983868084555068,2,1.0,0
706,1,1,2.225973058296881,2,0,1.148763880650294,1,3,2,0,2,1,-1.015363870514571,2,1,-0.6983868084555068,2,1.0,0
707,1,1,-0.7364325817002055,0,2,-0.10354483138058455,0,1,1,0,3,1,-0.9281157968487027,2,0,1.0342230879313794,2,1.0,0
708,0,1,-0.9832997183666294,2,3,-0.7183652878858586,0,4,1,0,4,0,-0.9281157968487027,2,1,-0.6983868084555068,2,1.0,0
709,0,1,-0.9832997183666294,2,3,-0.40031863086214337,0,2,2,0,2,0,0.11886108714171731,2,1,-0.6983868084555068,1,2.0,0
710,0,3,-0.24269830836735784,4,3,-0.9195855961124854,2,4,2,0,3,1,-0.3173792811876244,0,1,1.0342230879313794,3,1.0,0
711,1,0,-1.2301668550330533,1,6,-0.7211551708422069,0,4,1,0,4,3,-0.05563506019001937,2,2,-0.6983868084555068,2,1.0,0
712,0,3,0.004168828299066009,2,1,-0.27547136856555343,4,4,2,0,4,0,0.9040937501345323,2,1,-0.6983868084555068,3,1.0,0
713,0,0,-0.9832997183666294,4,3,-0.7420792930148198,0,2,2,0,4,0,-0.9281157968487027,2,1,1.0342230879313794,1,1.0,0
714,1,1,3.2134416049625765,2,0,3.752770885031962,0,3,2,0,2,3,-0.753619649516966,2,1,-0.6983868084555068,3,1.0,0
715,0,3,0.7447702382983376,4,1,1.5100537234974092,4,4,2,0,4,2,2.387311002454294,2,1,1.0342230879313794,2,1.0,0
716,0,3,0.7447702382983376,4,3,-0.06588141146988144,4,4,2,0,2,2,0.3806053081393223,2,1,1.0342230879313794,2,2.0,0
717,0,3,-0.24269830836735784,2,3,-0.614093412392338,0,2,2,0,2,3,-0.3173792811876244,2,2,-0.6983868084555068,3,1.0,0
718,0,2,0.25103596496548986,4,3,-0.04112120023228958,4,2,2,0,2,2,-0.4046273548534927,2,1,1.0342230879313794,2,1.0,0
719,0,1,-0.07812021725640861,0,1,1.0050849083983526,1,4,3,0,4,2,-0.4046273548534927,0,1,1.0342230879313794,2,1.0,0
720,1,2,-0.9832997183666294,0,3,-0.6726809544756539,0,1,2,0,2,2,-0.14288313385588772,2,1,1.0342230879313794,3,1.0,0
721,1,1,-1.2301668550330533,1,6,-0.9879377285430206,3,1,1,0,2,1,-1.015363870514571,0,0,-0.6983868084555068,2,2.0,0
722,1,0,-0.7364325817002055,2,0,-0.7106931097559005,0,2,1,0,2,0,-1.015363870514571,2,1,-0.6983868084555068,1,1.0,0
723,0,1,-0.9832997183666294,2,3,-0.8634392016159743,2,2,1,0,3,0,2.649055223451899,2,1,-0.6983868084555068,1,1.0,0
724,1,3,0.4979031016319137,2,0,-0.24269024382845997,0,2,1,0,3,0,-1.2771080915121762,2,0,-0.6983868084555068,2,1.0,0
725,0,3,-1.2301668550330533,4,0,-1.05175630116949,3,2,1,0,2,0,0.46785338180519065,0,1,1.0342230879313794,1,1.0,0
726,0,3,-0.4895654450337817,4,3,-0.6800043972360683,2,2,3,0,2,1,0.9913418238004007,2,1,1.0342230879313794,1,1.0,0
727,1,0,-0.24269830836735784,2,3,-0.48262017807442054,0,2,1,0,4,2,-0.9281157968487027,0,0,1.0342230879313794,2,1.0,0
728,1,1,2.225973058296881,1,9,1.0985459874360233,0,4,1,0,3,3,2.038318707790821,2,0,-0.6983868084555068,2,1.0,0
729,0,2,0.25103596496548986,4,9,-0.6943025473873538,3,2,0,0,4,0,0.031613013475848974,2,1,1.0342230879313794,2,1.0,0
730,0,1,0.25103596496548986,3,3,1.0940124276319572,0,1,2,0,2,2,-0.23013120752175603,2,1,-0.6983868084555068,2,1.0,0
731,1,0,0.25103596496548986,2,3,-0.4460029642723481,0,2,2,0,4,0,-1.2771080915121762,2,0,-0.6983868084555068,1,2.0,0
732,0,1,-1.065588763922104,2,3,-0.8739012627022807,0,3,1,2,2,0,0.7295976028027957,2,1,-0.6983868084555068,1,1.0,0
733,0,3,0.25103596496548986,2,1,-0.23118197663352288,3,2,1,0,4,2,-0.6663715758510977,2,0,-0.6983868084555068,2,1.0,0
734,0,3,-1.3947449461440025,4,0,0.03978540550181341,0,3,1,0,1,0,0.11886108714171731,2,1,-0.6983868084555068,2,2.0,0
735,0,1,1.2385045116311852,1,4,0.2525139809233773,4,1,1,0,2,3,-0.5791235021852293,0,1,-0.6983868084555068,0,1.0,0
736,1,1,0.25103596496548986,2,1,2.8924407283680305,0,2,1,0,4,2,-1.1026119441804394,2,0,1.0342230879313794,3,1.0,0
737,0,0,-0.24269830836735784,2,0,0.3885207750453608,1,2,2,0,4,2,-0.05563506019001937,2,1,-0.6983868084555068,1,2.0,0
738,0,3,-1.2301668550330533,4,0,1.218859689928547,0,3,2,0,3,3,0.816845676468664,2,1,1.0342230879313794,3,2.0,0
739,1,1,0.7447702382983376,0,9,0.35364723809100607,1,2,1,0,4,2,-0.8408677231828344,2,0,1.0342230879313794,1,1.0,0
740,0,0,0.25103596496548986,1,0,-0.32813040936662907,1,3,2,0,3,2,-0.3173792811876244,0,1,-0.6983868084555068,2,1.0,0
741,0,1,-0.9010106728111548,1,3,-0.7734654762737391,0,2,2,0,4,0,-1.1026119441804394,1,1,-0.6983868084555068,1,1.0,0
742,0,3,0.004168828299066009,2,3,-0.03693637579776701,4,4,2,0,3,1,0.46785338180519065,2,1,-0.6983868084555068,2,1.0,0
743,0,0,0.25103596496548986,1,2,-0.2730302209787486,2,2,2,0,4,0,-1.1898600178463077,1,1,-0.6983868084555068,2,1.0,0
744,0,0,1.4853716482976091,4,2,3.8057786612025812,4,3,2,0,4,1,-0.49187542851936106,2,1,1.0342230879313794,3,1.0,0
745,0,0,-0.654143536144731,4,9,-0.5122626844856221,0,1,2,0,1,1,-0.6663715758510977,0,1,1.0342230879313794,1,1.0,0
746,0,0,-0.4895654450337817,2,0,-0.26326563063152925,0,0,1,0,4,2,-1.1026119441804394,2,0,-0.6983868084555068,2,1.0,0
747,1,0,-0.7364325817002055,2,0,-0.6946512827568974,0,1,1,0,1,0,0.11886108714171731,2,1,-0.6983868084555068,1,1.0,0
748,0,3,0.004168828299066009,2,1,0.6912230758091599,4,2,2,0,3,2,-0.8408677231828344,2,1,-0.6983868084555068,2,1.0,0
749,0,3,-0.4895654450337817,2,1,-0.08262070920797171,0,3,2,0,2,2,-0.23013120752175603,2,1,-0.6983868084555068,2,1.0,0
750,0,0,-1.2301668550330533,2,2,-0.9896814053907385,0,4,1,0,1,1,1.1658379711321374,0,1,-0.6983868084555068,2,1.0,0
751,1,0,-0.24269830836735784,2,0,-0.7985744228808744,0,1,1,0,2,2,-1.1026119441804394,2,1,-0.6983868084555068,1,1.0,0
752,0,1,-0.7364325817002055,2,9,-0.8456536977692534,1,3,1,0,4,0,-1.1026119441804394,2,0,-0.6983868084555068,1,1.0,0
753,0,3,0.7447702382983376,4,3,0.8736116740804352,0,3,1,0,2,2,-0.9281157968487027,2,1,1.0342230879313794,2,1.0,0
754,1,3,-0.7364325817002055,3,5,-0.5966566439151605,3,4,2,0,4,3,1.6893264131273473,2,2,1.0342230879313794,2,2.0,0
755,1,0,0.25103596496548986,2,0,-0.6908151936919184,4,3,1,0,4,3,-0.3173792811876244,2,0,-0.6983868084555068,2,1.0,0
756,0,2,-1.2301668550330533,4,0,-0.6859328985183086,0,2,2,0,1,0,3.3470398127788457,2,1,2.7668329843182655,0,2.0,1
757,1,2,-0.4895654450337817,4,3,-0.695697488865528,4,2,2,0,4,3,0.29335723447345396,2,2,1.0342230879313794,2,1.0,0
758,0,3,0.25103596496548986,2,0,-0.6531517737812153,0,2,2,2,2,0,-0.4046273548534927,2,1,-0.6983868084555068,2,1.0,0
759,1,0,-0.7364325817002055,4,0,-0.8979640032007855,0,4,2,0,3,1,-0.05563506019001937,2,1,1.0342230879313794,2,1.0,0
760,0,3,-0.4895654450337817,4,0,0.6204297957918198,4,4,1,0,4,2,2.038318707790821,2,1,-0.6983868084555068,2,1.0,0
761,1,0,-0.24269830836735784,4,2,-0.3982262186448821,0,2,1,0,4,0,-1.015363870514571,2,0,1.0342230879313794,2,1.0,0
762,0,0,-0.7364325817002055,2,3,-0.3668400353859628,0,2,2,0,3,1,-1.015363870514571,2,1,-0.6983868084555068,1,1.0,0
763,1,3,0.004168828299066009,4,0,3.2830243422568035,4,4,2,0,4,3,-0.49187542851936106,2,2,-0.6983868084555068,3,1.0,0
764,0,3,0.25103596496548986,4,0,-0.28000492836961954,1,3,3,0,3,1,-0.753619649516966,2,1,1.0342230879313794,2,1.0,0
765,0,1,-0.7364325817002055,2,3,-0.7361507917325795,0,4,3,2,3,0,0.3806053081393223,0,1,1.0342230879313794,1,1.0,0
766,1,0,0.7447702382983376,2,2,-0.055070615014031474,0,1,0,0,4,1,-0.4046273548534927,2,1,-0.6983868084555068,1,1.0,0
767,0,3,-0.9010106728111548,2,1,-0.12725883650954578,4,1,1,0,4,0,-0.4046273548534927,2,0,-0.6983868084555068,2,1.0,0
768,0,1,-0.7364325817002055,4,2,0.12243568808363414,0,4,2,0,4,2,-0.6663715758510977,2,0,2.7668329843182655,2,1.0,0
769,0,3,-0.7364325817002055,4,3,-0.5617831069608058,0,4,2,0,4,0,2.387311002454294,2,1,1.0342230879313794,1,1.0,0
770,0,0,0.25103596496548986,2,1,-0.1582962843989215,4,4,1,0,4,0,-0.8408677231828344,2,0,-0.6983868084555068,2,1.0,0
771,1,0,1.2385045116311852,4,6,1.673610611813333,0,2,1,0,2,3,-0.9281157968487027,2,1,1.0342230879313794,3,1.0,0
772,0,3,0.004168828299066009,4,1,0.0031681916997409383,0,4,2,0,4,2,0.031613013475848974,2,1,-0.6983868084555068,3,1.0,0
773,0,3,0.25103596496548986,4,3,-0.3637014170600709,1,4,2,0,4,1,1.4275821921297425,0,1,1.0342230879313794,2,1.0,0
774,0,2,-0.7364325817002055,4,0,-0.6228117966309266,2,0,2,0,4,3,2.649055223451899,0,2,2.7668329843182655,0,1.0,0
781,0,3,0.25103596496548986,4,0,-0.4623935266408948,3,4,2,0,4,0,2.125566781456689,2,1,-0.6983868084555068,2,1.0,0
782,0,1,-0.7364325817002055,0,8,-0.6472232724989749,0,2,2,0,2,0,-0.4046273548534927,2,1,-0.6983868084555068,1,1.0,0
783,1,1,-0.7364325817002055,2,0,-0.8473973746169711,1,1,1,0,2,1,-1.1026119441804394,0,1,-0.6983868084555068,1,1.0,0
784,0,1,-0.07812021725640861,2,1,1.1166802266522877,4,0,0,0,4,0,2.125566781456689,2,1,-0.6983868084555068,3,1.0,0
785,0,1,-0.24269830836735784,2,9,-0.46204479127135123,3,2,2,0,2,1,-0.05563506019001937,2,1,-0.6983868084555068,1,1.0,0
786,0,3,0.08645787385454062,2,3,-0.2060730300263875,2,4,2,0,4,2,0.3806053081393223,2,1,-0.6983868084555068,2,1.0,0
787,0,3,2.225973058296881,4,1,-0.1795691419410779,4,4,2,0,3,2,0.20610916080758565,2,1,1.0342230879313794,2,2.0,0
788,1,1,2.225973058296881,3,6,1.031588796483662,0,4,2,0,4,3,1.2530860447980057,2,2,-0.6983868084555068,2,1.0,0
789,1,0,1.5676606938530837,4,6,0.9527746029668205,0,2,2,0,3,3,-0.753619649516966,0,1,-0.6983868084555068,2,1.0,0
790,1,1,0.004168828299066009,2,9,-0.7246425245376424,0,4,1,0,4,1,0.29335723447345396,2,1,-0.6983868084555068,2,2.0,0
791,0,3,0.25103596496548986,2,1,1.0626262443730379,4,4,2,0,4,2,0.46785338180519065,2,1,-0.6983868084555068,3,2.0,0
792,0,3,-1.2301668550330533,4,2,-0.7131342573427054,4,2,3,0,2,1,-0.753619649516966,2,1,1.0342230879313794,2,1.0,0
793,0,2,0.25103596496548986,2,2,-0.13039745483543771,0,4,0,0,4,3,1.340334118463874,2,2,-0.6983868084555068,2,1.0,0
794,0,3,0.25103596496548986,2,2,-0.07111244201303465,2,4,2,0,3,3,-0.3173792811876244,2,0,-0.6983868084555068,2,1.0,0
795,0,3,-0.9832997183666294,2,2,-0.3365000582356742,1,1,1,0,4,1,-1.1898600178463077,2,0,-0.6983868084555068,2,1.0,0
796,1,0,-0.24269830836735784,2,1,1.4804112170862076,4,4,2,0,4,1,1.340334118463874,2,2,-0.6983868084555068,2,2.0,0
797,0,3,-0.7364325817002055,4,2,-0.7002310486695941,0,1,1,0,4,1,-1.1898600178463077,2,0,1.0342230879313794,1,1.0,0
798,0,3,0.25103596496548986,3,0,-0.8888968835926533,4,4,3,0,4,2,1.602078339461479,2,1,1.0342230879313794,2,1.0,0
799,0,1,-0.9832997183666294,2,0,-0.5987490561324218,4,1,2,0,2,0,-0.05563506019001937,2,1,-0.6983868084555068,0,1.0,0
800,0,3,0.25103596496548986,4,6,-0.5820097583943316,0,4,2,0,4,3,1.602078339461479,2,2,1.0342230879313794,2,2.0,0
801,0,1,-0.24269830836735784,4,3,-0.5129601552247092,0,4,1,2,4,0,1.078589897466269,0,0,1.0342230879313794,1,1.0,0
802,0,0,-0.07812021725640861,4,2,0.35085735513465766,0,4,1,0,4,1,-1.015363870514571,2,1,1.0342230879313794,2,1.0,0
803,0,3,-0.7364325817002055,4,3,-0.7985744228808744,4,4,2,0,4,2,-0.05563506019001937,2,1,1.0342230879313794,2,1.0,0
804,0,1,-0.7364325817002055,2,0,1.4668105376740093,4,0,1,0,2,0,-1.015363870514571,2,0,-0.6983868084555068,0,1.0,0
805,1,0,1.2385045116311852,2,0,2.094185467482851,0,3,2,0,1,2,-1.015363870514571,2,1,-0.6983868084555068,2,1.0,0
806,0,1,-1.2301668550330533,2,3,-0.9331862755246838,0,1,3,0,3,0,-0.8408677231828344,2,1,-0.6983868084555068,1,1.0,1
807,0,3,-0.7364325817002055,4,3,-0.8146162498798777,4,4,2,0,4,0,2.5618071497860306,2,1,4.499442880705152,2,1.0,0
808,0,1,1.732238784964033,1,1,2.0983702919173735,0,0,2,0,2,3,1.6893264131273473,0,2,-0.6983868084555068,3,1.0,0
809,1,1,-0.4895654450337817,0,0,-0.5188886565069495,0,1,1,0,1,0,-0.8408677231828344,2,0,1.0342230879313794,0,1.0,0
810,0,1,-1.065588763922104,2,9,-0.8226371633793792,0,1,3,0,2,0,-0.8408677231828344,2,1,-0.6983868084555068,2,1.0,0
811,0,1,-1.2301668550330533,2,3,-0.9701522246962998,0,3,3,2,3,0,-0.6663715758510977,0,1,-0.6983868084555068,1,1.0,0
812,1,0,1.2385045116311852,4,1,2.2190327297794408,0,3,2,0,4,2,-1.015363870514571,2,1,1.0342230879313794,2,1.0,0
813,1,0,2.225973058296881,2,4,-0.07494853107801368,0,2,2,0,4,2,1.602078339461479,2,1,-0.6983868084555068,2,1.0,0
814,1,0,2.225973058296881,2,0,0.231938594120308,0,3,2,0,4,3,0.9040937501345323,2,2,-0.6983868084555068,2,2.0,0
815,0,1,1.2385045116311852,3,0,1.4528611228922674,0,2,1,0,2,1,1.602078339461479,2,0,-0.6983868084555068,2,1.0,0
816,0,3,-1.2301668550330533,2,4,-0.6723322191061103,2,2,0,0,4,0,2.3000629287884258,2,1,-0.6983868084555068,2,1.0,0
817,0,3,-1.2301668550330533,4,3,-0.5970053792847041,0,3,1,0,2,2,-1.015363870514571,2,0,1.0342230879313794,2,1.0,0
818,0,0,1.2385045116311852,2,10,4.390956611296653,0,0,0,1,3,2,0.6423495291369273,2,1,-0.6983868084555068,3,1.0,0
819,1,0,-0.24269830836735784,2,3,-0.6698910715193055,0,2,3,0,3,0,-0.8408677231828344,0,1,-0.6983868084555068,2,1.0,0
820,0,3,-0.7364325817002055,2,0,-0.754982501687931,0,2,3,0,2,0,-0.753619649516966,2,1,1.0342230879313794,2,1.0,0
821,0,2,-0.7364325817002055,2,3,-0.08715426901203784,0,2,3,0,1,2,-1.015363870514571,2,1,-0.6983868084555068,2,1.0,0
822,1,0,1.2385045116311852,2,2,-0.19316982135327623,0,4,2,0,2,1,0.46785338180519065,0,1,-0.6983868084555068,2,2.0,0
823,0,0,-1.065588763922104,4,0,-0.8840145884190436,0,4,2,0,4,0,0.9913418238004007,2,1,1.0342230879313794,1,1.0,0
824,0,3,-0.24269830836735784,4,2,0.17927955331923237,0,1,0,0,2,2,-0.05563506019001937,2,1,1.0342230879313794,3,1.0,0
830,0,3,0.25103596496548986,3,9,-0.31069364088945167,2,2,2,0,2,2,0.7295976028027957,2,1,1.0342230879313794,2,2.0,0
831,1,0,-0.24269830836735784,2,0,-0.7148779341904231,0,1,1,0,3,2,-1.1026119441804394,2,0,-0.6983868084555068,2,1.0,0
832,1,0,1.979105921630457,0,9,2.9817169829711787,0,4,2,0,4,2,-0.5791235021852293,2,0,1.0342230879313794,2,1.0,0
